GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km
360050042007,360050042007,Block Group 7; Census Tract 42; Bronx County; New York,Bronx,631,252,175,0.6944444444,314,170,0.5414012739,202,0.3201267829,16,0.02535657686,0,0,173,0.2741679873,0,0,399,0.6323296355,0,0,36005004200,7755,1214,0.1565441651,7724,1165,0.1508285862,7724,364,0.04712584153,34829,0.034829,18117.08634
360050210028,360050210028,Block Group 8; Census Tract 210.02; Bronx County; New York,Bronx,859,418,376,0.8995215311,489,78,0.1595092025,118,0.1373690338,196,0.2281722934,23,0.02677532014,547,0.6367869616,0,0,225,0.2619324796,22,0.05263157895,36005021002,7410,1739,0.234682861,7434,837,0.112590799,7434,400,0.05380683347,15418,0.015418,55714.1004
360050386008,360050386008,Block Group 8; Census Tract 386; Bronx County; New York,Bronx,552,315,315,1,67,0,0,98,0.1775362319,0,0,0,0,454,0.8224637681,0,0,0,0,0,0,36005038600,7985,1631,0.2042579837,8012,1044,0.1303045432,8012,524,0.06540189715,22088,0.022088,24990.94531
360471004001,360471004001,Block Group 1; Census Tract 1004; Kings County; New York,Brooklyn,2423,821,443,0.5395858709,1008,424,0.4206349206,504,0.2080066034,416,0.1716879901,91,0.03755674783,2085,0.860503508,29,0.01196863392,96,0.03962030541,90,0.1096224117,36047100400,2423,283,0.1167973586,2423,336,0.1386710689,2423,198,0.0817168799,132054,0.132054,18348.55438
360471006001,360471006001,Block Group 1; Census Tract 1006; Kings County; New York,Brooklyn,1308,411,210,0.5109489051,530,260,0.4905660377,315,0.2408256881,212,0.1620795107,30,0.02293577982,1091,0.8340978593,22,0.01681957187,32,0.0244648318,13,0.03163017032,36047100600,2656,247,0.09299698795,2670,292,0.1093632959,2670,297,0.1112359551,76098,0.076098,17188.36237
360471008001,360471008001,Block Group 1; Census Tract 1008; Kings County; New York,Brooklyn,854,268,150,0.5597014925,304,114,0.375,89,0.1042154567,229,0.2681498829,77,0.09016393443,715,0.837236534,4,0.004683840749,56,0.06557377049,15,0.05597014925,36047100800,2156,163,0.07560296846,2145,309,0.1440559441,2145,90,0.04195804196,78288,0.078288,10908.44063
360470100001,360470100001,Block Group 1; Census Tract 100; Kings County; New York,Brooklyn,1501,481,438,0.9106029106,871,314,0.3605051665,410,0.2731512325,113,0.07528314457,9,0.005996002665,5,0.003331112592,837,0.5576282478,620,0.4130579614,358,0.7442827443,36047010000,5489,1291,0.2351976681,5489,365,0.06649662962,5489,628,0.1144106395,37765,0.037765,39745.79637
360471010001,360471010001,Block Group 1; Census Tract 1010; Kings County; New York,Brooklyn,696,232,144,0.6206896552,254,141,0.5551181102,84,0.1206896552,87,0.125,27,0.03879310345,392,0.5632183908,61,0.08764367816,153,0.2198275862,7,0.03017241379,36047101000,2577,246,0.09545983702,2577,219,0.08498253783,2577,142,0.05510283275,81865,0.081865,8501.801747
360471012001,360471012001,Block Group 1; Census Tract 1012; Kings County; New York,Brooklyn,1386,500,282,0.564,689,220,0.3193033382,209,0.1507936508,316,0.227994228,23,0.01659451659,1186,0.8556998557,72,0.05194805195,37,0.0266955267,7,0.014,36047101200,2079,66,0.03174603175,2119,227,0.1071260028,2119,153,0.07220386975,80394,0.080394,17240.09254
360471014001,360471014001,Block Group 1; Census Tract 1014; Kings County; New York,Brooklyn,1196,561,346,0.6167557932,431,294,0.6821345708,221,0.1847826087,418,0.3494983278,6,0.005016722408,1049,0.877090301,50,0.04180602007,29,0.02424749164,37,0.06595365419,36047101400,1785,222,0.1243697479,1796,212,0.1180400891,1796,20,0.01113585746,77570,0.07757,15418.33183
360471016001,360471016001,Block Group 1; Census Tract 1016; Kings County; New York,Brooklyn,1897,527,88,0.1669829222,890,285,0.3202247191,435,0.229309436,378,0.1992619926,47,0.02477596205,1581,0.8334211914,0,0,79,0.04164470216,0,0,36047101600,1895,24,0.01266490765,1895,143,0.07546174142,1895,40,0.02110817942,112418,0.112418,16874.52187
360471018001,360471018001,Block Group 1; Census Tract 1018; Kings County; New York,Brooklyn,1789,709,141,0.1988716502,967,352,0.3640124095,228,0.1274455003,280,0.1565120179,36,0.02012297373,1394,0.7792062605,2,0.001117942985,145,0.08105086641,94,0.1325811001,36047101800,1789,66,0.0368921185,1789,222,0.1240916713,1789,74,0.04136389044,283765,0.283765,6304.512537
360470101001,360470101001,Block Group 1; Census Tract 101; Kings County; New York,Brooklyn,1020,360,237,0.6583333333,640,337,0.5265625,169,0.1656862745,140,0.137254902,544,0.5333333333,46,0.04509803922,15,0.01470588235,390,0.3823529412,57,0.1583333333,36047010100,4573,765,0.1672862454,4606,433,0.09400781589,4606,403,0.0874945723,116202,0.116202,8777.817938
360471020001,360471020001,Block Group 1; Census Tract 1020; Kings County; New York,Brooklyn,2151,597,182,0.3048576214,1213,252,0.2077493817,379,0.1761971176,369,0.1715481172,229,0.1064621106,1488,0.6917712692,92,0.04277080428,75,0.03486750349,29,0.04857621441,36047102000,2151,19,0.008833100883,2151,338,0.1571362157,2151,86,0.039981404,157042,0.157042,13696.97278
360471022001,360471022001,Block Group 1; Census Tract 1022; Kings County; New York,Brooklyn,2067,708,397,0.5607344633,936,332,0.3547008547,525,0.2539912917,331,0.160135462,356,0.1722302854,1264,0.6115142719,144,0.06966618287,159,0.07692307692,39,0.05508474576,36047102200,2067,129,0.06240928882,2067,246,0.1190130624,2067,53,0.02564102564,162849,0.162849,12692.7399
360471024001,360471024001,Block Group 1; Census Tract 1024; Kings County; New York,Brooklyn,1834,568,228,0.4014084507,790,183,0.2316455696,489,0.2666303162,259,0.141221374,175,0.09541984733,1369,0.7464558342,41,0.02235550709,27,0.0147219193,0,0,36047102400,1834,334,0.1821155943,1834,251,0.1368593239,1834,105,0.0572519084,143125,0.143125,12813.9738
360471026001,360471026001,Block Group 1; Census Tract 1026; Kings County; New York,Brooklyn,2935,888,439,0.4943693694,1105,648,0.5864253394,710,0.2419080068,709,0.2415672913,55,0.01873935264,2417,0.8235093697,56,0.01908006814,46,0.01567291312,98,0.1103603604,36047102600,2925,359,0.1227350427,2935,215,0.07325383305,2935,192,0.06541737649,135920,0.13592,21593.58446
360471028011,360471028011,Block Group 1; Census Tract 1028.01; Kings County; New York,Brooklyn,1146,495,232,0.4686868687,459,98,0.2135076253,215,0.187609075,324,0.2827225131,3,0.002617801047,818,0.7137870855,151,0.1317626527,91,0.07940663176,16,0.03232323232,36047102801,1141,192,0.1682734443,1141,150,0.1314636284,1141,63,0.05521472393,153894,0.153894,7446.684081
360470102001,360470102001,Block Group 1; Census Tract 102; Kings County; New York,Brooklyn,2062,473,390,0.8245243129,857,284,0.3313885648,522,0.2531522793,615,0.2982541222,82,0.03976721629,37,0.01794374394,1382,0.6702230844,539,0.2613967022,298,0.6300211416,36047010200,5152,1205,0.2338897516,5201,412,0.07921553547,5201,407,0.07825418189,56616,0.056616,36420.79977
360471034011,360471034011,Block Group 1; Census Tract 1034.01; Kings County; New York,Brooklyn,2498,1065,1065,1,635,334,0.525984252,664,0.2658126501,383,0.1533226581,91,0.03642914331,2023,0.8098478783,0,0,331,0.1325060048,45,0.04225352113,36047103401,3637,1752,0.4817156998,3637,772,0.212262854,3637,103,0.02832004399,86661,0.086661,28824.96163
360470104011,360470104011,Block Group 1; Census Tract 104.01; Kings County; New York,Brooklyn,942,261,234,0.8965517241,364,181,0.4972527473,272,0.2887473461,159,0.1687898089,80,0.08492569002,17,0.01804670913,658,0.6985138004,137,0.1454352442,155,0.5938697318,36047010401,2060,616,0.2990291262,2060,165,0.08009708738,2060,239,0.1160194175,37699,0.037699,24987.4002
360470104021,360470104021,Block Group 1; Census Tract 104.02; Kings County; New York,Brooklyn,773,300,269,0.8966666667,369,132,0.3577235772,155,0.2005174644,101,0.1306597671,54,0.06985769728,34,0.04398447607,653,0.8447606727,32,0.04139715395,185,0.6166666667,36047010402,2145,890,0.4149184149,2174,111,0.05105795768,2174,112,0.05151793928,38417,0.038417,20121.30047
360471058011,360471058011,Block Group 1; Census Tract 1058.01; Kings County; New York,Brooklyn,1507,673,673,1,423,303,0.7163120567,190,0.1260783013,302,0.200398142,267,0.1771731918,1014,0.6728599867,0,0,109,0.07232913072,193,0.2867756315,36047105801,5635,1876,0.3329192547,5589,1865,0.3336911791,5589,128,0.02290212918,84866,0.084866,17757.40579
360471058041,360471058041,Block Group 1; Census Tract 1058.04; Kings County; New York,Brooklyn,518,112,90,0.8035714286,126,0,0,22,0.04247104247,297,0.5733590734,72,0.138996139,388,0.749034749,0,0,37,0.07142857143,0,0,36047105804,5933,1655,0.2789482555,5933,1908,0.3215911006,5933,133,0.02241698972,334927,0.334927,1546.605678
360470106011,360470106011,Block Group 1; Census Tract 106.01; Kings County; New York,Brooklyn,1058,327,327,1,432,138,0.3194444444,333,0.3147448015,150,0.1417769376,8,0.007561436673,0,0,932,0.8809073724,118,0.1115311909,243,0.7431192661,36047010601,2138,785,0.3671655753,2138,122,0.0570626754,2138,155,0.07249766137,37679,0.037679,28079.30147
360470106021,360470106021,Block Group 1; Census Tract 106.02; Kings County; New York,Brooklyn,978,323,282,0.8730650155,317,103,0.3249211356,161,0.1646216769,323,0.3302658487,77,0.07873210634,0,0,774,0.7914110429,88,0.0899795501,254,0.786377709,36047010602,2088,220,0.1053639847,2088,132,0.0632183908,2088,45,0.02155172414,37762,0.037762,25899.05196
360471070011,360471070011,Block Group 1; Census Tract 1070.01; Kings County; New York,Brooklyn,4672,2103,1578,0.7503566334,2128,1173,0.5512218045,1412,0.3022260274,452,0.09674657534,10,0.002140410959,3088,0.6609589041,0,0,1140,0.2440068493,94,0.0446980504,36047107001,4670,568,0.121627409,4672,522,0.1117294521,4672,50,0.01070205479,1207190,1.20719,3870.144716
360471078001,360471078001,Block Group 1; Census Tract 1078; Kings County; New York,Brooklyn,848,351,212,0.603988604,391,227,0.5805626598,141,0.1662735849,232,0.2735849057,29,0.03419811321,537,0.633254717,6,0.007075471698,22,0.02594339623,0,0,36047107800,3687,273,0.07404393816,3687,508,0.1377813941,3687,74,0.02007051804,207892,0.207892,4079.041041
360470108011,360470108011,Block Group 1; Census Tract 108.01; Kings County; New York,Brooklyn,863,244,228,0.9344262295,400,145,0.3625,257,0.2977983778,75,0.08690614137,35,0.0405561993,0,0,704,0.8157589803,118,0.1367323291,151,0.618852459,36047010801,1878,555,0.2955271565,1878,143,0.07614483493,1878,175,0.09318423855,37782,0.037782,22841.56477
360470108021,360470108021,Block Group 1; Census Tract 108.02; Kings County; New York,Brooklyn,1320,432,348,0.8055555556,757,221,0.2919418758,217,0.1643939394,141,0.1068181818,45,0.03409090909,79,0.05984848485,1053,0.7977272727,106,0.0803030303,248,0.5740740741,36047010802,2396,656,0.2737896494,2419,101,0.04175279041,2419,107,0.0442331542,37734,0.037734,34981.7141
360471104001,360471104001,Block Group 1; Census Tract 1104; Kings County; New York,Brooklyn,888,224,198,0.8839285714,292,178,0.6095890411,372,0.4189189189,60,0.06756756757,0,0,683,0.7691441441,0,0,179,0.2015765766,17,0.07589285714,36047110400,5199,1266,0.243508367,5199,734,0.1411809963,5199,237,0.04558568956,328583,0.328583,2702.51352
360471106001,360471106001,Block Group 1; Census Tract 1106; Kings County; New York,Brooklyn,2092,1034,1034,1,528,271,0.5132575758,605,0.2891969407,406,0.1940726577,24,0.01147227533,1620,0.7743785851,0,0,391,0.1869024857,16,0.01547388781,36047110600,4117,1607,0.3903327666,4117,1056,0.2564974496,4117,190,0.0461501093,88919,0.088919,23527.03022
360470110001,360470110001,Block Group 1; Census Tract 110; Kings County; New York,Brooklyn,1594,318,314,0.9874213836,519,293,0.5645472062,178,0.1116687578,225,0.1411543287,255,0.1599749059,0,0,674,0.4228356336,660,0.4140526976,180,0.5660377358,36047011000,2530,371,0.1466403162,2535,195,0.07692307692,2535,158,0.06232741617,100239,0.100239,15901.99423
360471110001,360471110001,Block Group 1; Census Tract 1110; Kings County; New York,Brooklyn,1902,951,951,1,515,353,0.6854368932,481,0.252891693,232,0.1219768665,0,0,1168,0.6140904311,0,0,699,0.3675078864,27,0.02839116719,36047111000,2984,1052,0.3525469169,2984,785,0.2630697051,2984,72,0.02412868633,66124,0.066124,28764.1401
360471116001,360471116001,Block Group 1; Census Tract 1116; Kings County; New York,Brooklyn,2789,749,581,0.7757009346,855,451,0.5274853801,795,0.2850484044,565,0.2025815705,39,0.01398350663,1450,0.5198996056,0,0,1054,0.3779132305,92,0.1228304406,36047111600,3519,783,0.2225063939,3535,272,0.07694483734,3535,362,0.1024045262,147211,0.147211,18945.5951
360471118001,360471118001,Block Group 1; Census Tract 1118; Kings County; New York,Brooklyn,2397,797,678,0.8506900878,696,219,0.3146551724,509,0.2123487693,372,0.1551939925,10,0.004171881519,727,0.3032957864,331,0.1380892783,1117,0.4659991656,33,0.04140526976,36047111800,3872,686,0.1771694215,3872,223,0.05759297521,3872,214,0.05526859504,82723,0.082723,28976.22185
360471120001,360471120001,Block Group 1; Census Tract 1120; Kings County; New York,Brooklyn,1331,514,396,0.7704280156,511,120,0.2348336595,332,0.2494365139,124,0.09316303531,0,0,1025,0.7700976709,0,0,306,0.2299023291,50,0.09727626459,36047112000,3249,386,0.1188057864,3249,171,0.05263157895,3249,212,0.06525084641,53448,0.053448,24902.70918
360471122001,360471122001,Block Group 1; Census Tract 1122; Kings County; New York,Brooklyn,2190,843,559,0.6631079478,911,453,0.4972557629,589,0.2689497717,314,0.1433789954,0,0,1714,0.7826484018,8,0.003652968037,452,0.2063926941,157,0.1862396204,36047112200,3500,818,0.2337142857,3500,502,0.1434285714,3500,104,0.02971428571,120492,0.120492,18175.48053
360471124001,360471124001,Block Group 1; Census Tract 1124; Kings County; New York,Brooklyn,1417,474,451,0.9514767932,729,306,0.4197530864,405,0.2858151023,145,0.1023288638,12,0.008468595625,1076,0.759350741,14,0.009880028229,315,0.2223006351,40,0.08438818565,36047112400,3319,412,0.1241337752,3380,349,0.1032544379,3380,215,0.06360946746,51878,0.051878,27314.08304
360471126001,360471126001,Block Group 1; Census Tract 1126; Kings County; New York,Brooklyn,1491,707,622,0.8797736917,679,351,0.5169366716,154,0.103286385,309,0.2072434608,0,0,1153,0.7733065057,0,0,300,0.2012072435,36,0.05091937765,36047112600,4328,1319,0.3047597043,4406,622,0.1411711303,4406,307,0.06967771221,54917,0.054917,27150.06282
360471128001,360471128001,Block Group 1; Census Tract 1128; Kings County; New York,Brooklyn,1078,538,423,0.7862453532,547,293,0.5356489945,162,0.1502782931,139,0.1289424861,0,0,898,0.8330241187,0,0,110,0.1020408163,54,0.1003717472,36047112800,3933,1119,0.2845156369,3933,465,0.1182303585,3933,156,0.03966437834,52241,0.052241,20635.13332
360470112001,360470112001,Block Group 1; Census Tract 112; Kings County; New York,Brooklyn,3235,911,878,0.9637760703,950,195,0.2052631579,1111,0.343431221,614,0.1897990726,835,0.258114374,37,0.0114374034,495,0.1530139104,1534,0.4741885626,485,0.5323819978,36047011200,6584,1540,0.2339003645,6611,637,0.09635456058,6611,850,0.1285735895,68744,0.068744,47058.65239
360471130001,360471130001,Block Group 1; Census Tract 1130; Kings County; New York,Brooklyn,687,241,195,0.8091286307,234,234,1,170,0.2474526929,139,0.2023289665,0,0,571,0.8311499272,0,0,103,0.1499272198,0,0,36047113000,4448,781,0.1755845324,4490,502,0.1118040089,4490,221,0.04922048998,41569,0.041569,16526.73868
360471132001,360471132001,Block Group 1; Census Tract 1132; Kings County; New York,Brooklyn,1521,582,450,0.7731958763,727,336,0.462173315,468,0.3076923077,131,0.08612754767,0,0,1015,0.6673241289,0,0,362,0.2380013149,0,0,36047113200,2637,565,0.2142586272,2637,383,0.1452408039,2637,0,0,86938,0.086938,17495.22648
360471134001,360471134001,Block Group 1; Census Tract 1134; Kings County; New York,Brooklyn,827,217,194,0.8940092166,212,189,0.891509434,266,0.3216444982,66,0.07980652963,0,0,342,0.4135429262,0,0,485,0.5864570738,12,0.05529953917,36047113400,2615,703,0.268833652,2615,506,0.193499044,2615,187,0.07151051625,85908,0.085908,9626.577269
360471142011,360471142011,Block Group 1; Census Tract 1142.01; Kings County; New York,Brooklyn,1175,500,155,0.31,493,158,0.3204868154,241,0.205106383,473,0.4025531915,130,0.1106382979,226,0.1923404255,0,0,798,0.6791489362,36,0.072,36047114201,1548,213,0.1375968992,1548,300,0.1937984496,1548,51,0.03294573643,100895,0.100895,11645.77036
360471142021,360471142021,Block Group 1; Census Tract 1142.02; Kings County; New York,Brooklyn,1521,608,586,0.9638157895,535,312,0.5831775701,549,0.3609467456,164,0.1078238001,107,0.07034845496,312,0.2051282051,0,0,1047,0.6883629191,92,0.1513157895,36047114202,2331,837,0.3590733591,2331,364,0.1561561562,2331,12,0.005148005148,75993,0.075993,20015.00138
360471144001,360471144001,Block Group 1; Census Tract 1144; Kings County; New York,Brooklyn,379,112,88,0.7857142857,150,150,1,0,0,46,0.1213720317,24,0.06332453826,301,0.7941952507,10,0.02638522427,20,0.05277044855,0,0,36047114400,2423,877,0.3619479983,2423,324,0.1337185307,2423,114,0.04704911267,222625,0.222625,1702.414374
360471146001,360471146001,Block Group 1; Census Tract 1146; Kings County; New York,Brooklyn,1376,392,272,0.693877551,721,417,0.5783633842,209,0.1518895349,259,0.1882267442,37,0.02688953488,282,0.2049418605,74,0.05377906977,900,0.6540697674,109,0.2780612245,36047114600,3130,273,0.08722044728,3130,405,0.1293929712,3130,78,0.0249201278,77379,0.077379,17782.60251
360470114001,360470114001,Block Group 1; Census Tract 114; Kings County; New York,Brooklyn,1664,259,182,0.7027027027,332,55,0.1656626506,588,0.3533653846,461,0.2770432692,875,0.5258413462,72,0.04326923077,490,0.2944711538,122,0.07331730769,103,0.3976833977,36047011400,3258,582,0.1786372007,3291,215,0.06532968703,3291,259,0.07869948344,59832,0.059832,27811.20471
360471150001,360471150001,Block Group 1; Census Tract 1150; Kings County; New York,Brooklyn,1428,415,326,0.7855421687,675,293,0.4340740741,379,0.2654061625,63,0.04411764706,84,0.05882352941,764,0.5350140056,0,0,580,0.406162465,59,0.1421686747,36047115000,2920,536,0.1835616438,2962,317,0.1070222822,2962,142,0.04794058069,51979,0.051979,27472.63318
360471156001,360471156001,Block Group 1; Census Tract 1156; Kings County; New York,Brooklyn,1043,277,98,0.3537906137,537,268,0.4990689013,195,0.1869606903,136,0.1303930968,3,0.002876318313,740,0.7094918504,287,0.2751677852,13,0.01246404602,29,0.1046931408,36047115600,4044,1493,0.3691889219,4103,657,0.1601267365,4103,173,0.04216427005,41805,0.041805,24949.16876
360471158001,360471158001,Block Group 1; Census Tract 1158; Kings County; New York,Brooklyn,980,244,92,0.3770491803,405,225,0.5555555556,255,0.2602040816,109,0.1112244898,0,0,794,0.8102040816,39,0.03979591837,147,0.15,15,0.06147540984,36047115800,2529,587,0.2321075524,2529,535,0.2115460656,2529,162,0.0640569395,44941,0.044941,21806.36835
360471160001,360471160001,Block Group 1; Census Tract 1160; Kings County; New York,Brooklyn,685,313,277,0.8849840256,329,163,0.4954407295,156,0.2277372263,67,0.09781021898,23,0.03357664234,110,0.1605839416,0,0,519,0.7576642336,56,0.178913738,36047116000,2412,590,0.2446102819,2420,455,0.1880165289,2420,51,0.02107438017,57397,0.057397,11934.42166
