TRACT_GEOID,borough,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate
36047046201,Brooklyn,2252,407,0.18072824156305506,2311,401,0.1735179575941151,2311,201,0.08697533535266118
36047046202,Brooklyn,1896,239,0.1260548523206751,1914,143,0.07471264367816093,1914,89,0.04649947753396029
36047046400,Brooklyn,3327,1073,0.32251277427111513,3327,242,0.07273820258491133,3327,5,0.0015028554253080854
36047046800,Brooklyn,1826,205,0.11226725082146768,1826,59,0.03231106243154436,1826,23,0.012595837897042717
36047047000,Brooklyn,2629,562,0.21376949410422214,2629,129,0.04906808672499049,2629,30,0.011411182959300114
36047047200,Brooklyn,2772,768,0.27705627705627706,2772,243,0.08766233766233766,2772,13,0.00468975468975469
36047047400,Brooklyn,3211,799,0.24883213952039862,3211,195,0.06072874493927125,3211,55,0.017128620367486764
36047047600,Brooklyn,3865,886,0.22923673997412677,3865,149,0.03855109961190168,3865,82,0.021216041397153947
36047047700,Brooklyn,3885,355,0.09137709137709138,3918,74,0.018887187340479835,3918,235,0.05997958141909137
36047047800,Brooklyn,5188,1378,0.2656129529683886,5251,248,0.047229099219196345,5251,341,0.06494001142639497
36047048000,Brooklyn,3863,1635,0.42324618172404865,3863,398,0.10302873414444733,3863,125,0.03235827077400984
36047048100,Brooklyn,3010,444,0.14750830564784054,3010,418,0.1388704318936877,3010,84,0.027906976744186046
36047048200,Brooklyn,5580,1095,0.19623655913978494,5553,638,0.11489285071132721,5553,235,0.042319466954799205
36047048400,Brooklyn,4844,364,0.07514450867052024,4904,327,0.06668026101141925,4904,251,0.05118270799347471
36047048500,Brooklyn,2351,593,0.25223309230114843,2369,309,0.13043478260869565,2369,169,0.07133811734909244
36047048600,Brooklyn,3173,460,0.14497321147179326,3189,224,0.07024145500156789,3189,309,0.09689557855126998
36047048800,Brooklyn,4806,1130,0.23512276321265085,4932,422,0.08556366585563666,4932,96,0.019464720194647202
36047048900,Brooklyn,3484,1478,0.4242250287026406,3597,1123,0.31220461495690854,3597,168,0.04670558798999166
36047049000,Brooklyn,5364,522,0.09731543624161074,5364,711,0.1325503355704698,5364,37,0.006897837434750187
36047049100,Brooklyn,6213,2108,0.339288588443586,6213,1050,0.16900048285852245,6213,201,0.032351521004345726
36047049200,Brooklyn,3098,528,0.17043253712072304,3098,714,0.2304712717882505,3098,100,0.03227888960619755
36047049301,Brooklyn,1941,902,0.46470891293147865,1941,781,0.4023699124162803,1941,36,0.01854714064914992
36047049302,Brooklyn,4714,1521,0.3226559185405176,4714,738,0.15655494272380144,4714,288,0.061094611794654224
36047049400,Brooklyn,5493,1032,0.1878754778809394,5499,517,0.09401709401709402,5499,120,0.02182214948172395
36047049500,Brooklyn,3284,307,0.09348355663824603,3284,216,0.06577344701583435,3284,579,0.17630937880633374
36047049600,Brooklyn,4110,1113,0.2708029197080292,4225,453,0.1072189349112426,4225,303,0.07171597633136095
36047049700,Brooklyn,3361,239,0.07110978875334721,3348,218,0.06511350059737156,3348,96,0.02867383512544803
36047049800,Brooklyn,3950,348,0.08810126582278481,3950,390,0.09873417721518987,3950,217,0.05493670886075949
36047049900,Brooklyn,2480,106,0.042741935483870966,2480,60,0.024193548387096774,2480,75,0.03024193548387097
36047050001,Brooklyn,2282,274,0.1200701139351446,2282,370,0.16213847502191062,2282,168,0.0736196319018405
36047050002,Brooklyn,1548,52,0.03359173126614987,1548,185,0.11950904392764858,1548,5,0.003229974160206718
36047050100,Brooklyn,3089,463,0.1498866947232114,3089,201,0.06506960181288443,3089,294,0.09517643250242797
36047050202,Brooklyn,2306,146,0.06331309627059845,2413,512,0.21218400331537504,2413,23,0.009531703273932863
36047050300,Brooklyn,2803,180,0.06421691045308597,2803,115,0.041027470567249376,2803,112,0.03995718872636461
36047050401,Brooklyn,2518,117,0.04646544876886418,2518,261,0.10365369340746625,2518,9,0.003574265289912629
36047050402,Brooklyn,1950,92,0.04717948717948718,1950,181,0.09282051282051282,1950,21,0.010769230769230769
36047050500,Brooklyn,4121,1419,0.34433389953894683,4121,1179,0.28609560786216937,4121,166,0.04028148507643776
36047050600,Brooklyn,5126,914,0.17830667186890362,5126,399,0.0778384705423332,5126,247,0.0481857198595396
36047050700,Brooklyn,4369,1594,0.3648432135500114,4369,137,0.031357289997711146,4369,94,0.021515220874341955
36047050801,Brooklyn,3909,1204,0.3080071629572781,3910,358,0.09156010230179028,3910,272,0.06956521739130435
36047050803,Brooklyn,2281,363,0.15914072775098642,2281,346,0.15168785620341954,2281,187,0.08198158702323542
36047050804,Brooklyn,6637,397,0.05981618200994425,6637,591,0.08904625583848125,6637,300,0.04520114509567576
36047050900,Brooklyn,5206,2521,0.48424894352669995,5206,146,0.028044563964656165,5206,781,0.15001920860545526
36047051001,Brooklyn,4488,927,0.20655080213903743,4488,427,0.09514260249554367,4488,803,0.17892156862745098
36047051002,Brooklyn,3675,637,0.17333333333333334,3675,358,0.09741496598639456,3675,377,0.10258503401360544
36047051100,Brooklyn,3817,747,0.19570343201467122,3817,498,0.13046895467644748,3817,164,0.04296567985328792
36047051200,Brooklyn,6227,720,0.11562550184679621,6227,443,0.07114180183073711,6227,477,0.07660189497350249
36047051300,Brooklyn,5961,956,0.1603757758765308,5970,965,0.16164154103852596,5970,401,0.06716917922948074
36047051400,Brooklyn,7191,1040,0.1446252259769156,7213,600,0.0831831415499792,7213,641,0.08886732288922779
36047051500,Brooklyn,2732,112,0.040995607613469986,2891,7,0.002421307506053269,2891,13,0.004496713939813214
36047051601,Brooklyn,4901,856,0.17465823301367067,4936,539,0.10919773095623987,4936,146,0.02957860615883306
36047051602,Brooklyn,3326,360,0.10823812387251955,3348,125,0.03733572281959379,3348,389,0.11618876941457587
36047051700,Brooklyn,3087,186,0.06025267249757046,3087,139,0.04502753482345319,3087,56,0.018140589569160998
36047051800,Brooklyn,3386,312,0.09214412285883047,3386,291,0.08594211458948611,3386,105,0.031010041346721796
36047051900,Brooklyn,6051,320,0.05288382085605685,6051,283,0.046769129069575276,6051,125,0.020657742521897206
36047052000,Brooklyn,3511,537,0.15294787809740815,3511,260,0.07405297636001139,3511,42,0.011962403873540303
36047052300,Brooklyn,5077,1338,0.26354146149300767,5077,701,0.13807366555052197,5077,398,0.07839275162497537
36047052500,Brooklyn,3308,666,0.20133010882708585,3321,494,0.14875037639265282,3321,94,0.02830472749171936
36047052600,Brooklyn,3935,255,0.06480304955527319,3910,247,0.06317135549872123,3910,172,0.043989769820971865
36047052700,Brooklyn,5536,1363,0.24620664739884393,5548,1107,0.19953136265320837,5548,214,0.03857245854361932
36047052800,Brooklyn,1764,264,0.14965986394557823,1764,201,0.11394557823129252,1764,29,0.016439909297052153
36047052900,Brooklyn,3721,612,0.16447191615157217,3721,268,0.07202364955657081,3721,26,0.006987368986831497
36047053000,Brooklyn,3327,736,0.22122031860535016,3327,413,0.12413585813044785,3327,160,0.04809137360985873
36047053101,Brooklyn,3020,1283,0.4248344370860927,3020,74,0.024503311258278145,3020,56,0.018543046357615896
36047053102,Brooklyn,7846,2936,0.37420341575325006,7846,281,0.035814427733877136,7846,263,0.033520265103237315
36047053200,Brooklyn,2280,392,0.17192982456140352,2280,245,0.1074561403508772,2280,58,0.02543859649122807
36047053300,Brooklyn,6421,2933,0.45678243264289053,6551,555,0.08471989009311555,6551,312,0.04762631659288658
36047053400,Brooklyn,4442,436,0.09815398469158038,4442,568,0.12787032868077441,4442,262,0.058982440342188205
36047053500,Brooklyn,4611,1663,0.3606592929950119,4611,627,0.13597918022121014,4611,34,0.007373671654738669
36047053700,Brooklyn,4623,2077,0.4492753623188406,4623,211,0.04564135842526498,4623,64,0.013843824356478478
36047053800,Brooklyn,5181,737,0.14225053078556263,5181,959,0.1850994016599112,5181,126,0.024319629415170817
36047053900,Brooklyn,2470,1111,0.44979757085020244,2470,365,0.14777327935222673,2470,153,0.06194331983805668
36047054200,Brooklyn,4061,988,0.24328983009111058,4061,772,0.19010096035459245,4061,496,0.12213740458015267
36047054300,Brooklyn,0,0,,0,0,,0,0,
36047054400,Brooklyn,3521,549,0.1559216131780744,3544,634,0.1788939051918736,3544,228,0.06433408577878104
36047054500,Brooklyn,8349,2858,0.3423164450832435,8349,840,0.1006108515989939,8349,131,0.01569050185650976
36047054600,Brooklyn,5367,1294,0.24110303707844233,5367,817,0.15222656977827465,5367,512,0.09539780137879635
36047054700,Brooklyn,9666,947,0.09797227394992758,9666,628,0.06496999793089178,9666,200,0.02069108214359611
36047054800,Brooklyn,2302,230,0.0999131190269331,2302,160,0.06950477845351868,2302,27,0.011728931364031277
36047054900,Brooklyn,4515,699,0.1548172757475083,4515,85,0.018826135105204873,4515,164,0.0363233665559247
36047055000,Brooklyn,3408,858,0.2517605633802817,3408,395,0.1159037558685446,3408,218,0.06396713615023474
36047055100,Brooklyn,6184,1030,0.1665588615782665,6185,476,0.07696038803556993,6185,220,0.03556992724333064
36047055200,Brooklyn,3359,596,0.17743376004763323,3359,342,0.10181601667162846,3359,114,0.03393867222387616
36047055300,Brooklyn,3603,756,0.20982514571190675,3603,399,0.11074104912572856,3603,72,0.019983347210657785
36047055400,Brooklyn,3989,510,0.12785159187766357,3989,319,0.07996991727249937,3989,318,0.07971922787666082
36047055500,Brooklyn,8974,283,0.03153554713617116,8974,252,0.028081123244929798,8974,459,0.05114776019612213
36047055600,Brooklyn,3351,1076,0.3210981796478663,3351,189,0.05640107430617726,3351,117,0.03491495076096687
36047055700,Brooklyn,1702,28,0.01645123384253819,1702,120,0.07050528789659224,1702,78,0.045828437132784956
36047055800,Brooklyn,2145,363,0.16923076923076924,2145,292,0.13613053613053613,2145,33,0.015384615384615385
36047056000,Brooklyn,3475,362,0.1041726618705036,3475,459,0.1320863309352518,3475,156,0.04489208633093525
36047056100,Brooklyn,3697,225,0.060860156883959966,3698,224,0.06057328285559762,3698,173,0.04678204434829638
36047056200,Brooklyn,1779,181,0.1017425519955031,1779,71,0.039910061832490164,1779,0,0.0
36047056301,Brooklyn,4683,623,0.13303437967115098,4683,444,0.09481101857783472,4683,104,0.022207986333546873
36047056302,Brooklyn,2449,242,0.09881584320130665,2449,335,0.13679052674561046,2449,85,0.034708044099632504
36047056400,Brooklyn,2631,109,0.04142911440516914,2631,284,0.10794374762447738,2631,136,0.05169137210186241
36047056500,Brooklyn,3332,158,0.047418967587034816,3332,300,0.09003601440576231,3332,186,0.05582232893157263
36047056600,Brooklyn,2270,672,0.2960352422907489,2287,254,0.11106252732837779,2287,180,0.07870572802798426
36047056800,Brooklyn,1319,190,0.14404852160727824,1319,155,0.11751326762699014,1319,6,0.004548900682335102
36047056900,Brooklyn,1633,69,0.04225352112676056,1662,242,0.14560770156438027,1662,62,0.03730445246690734
36047057000,Brooklyn,3309,448,0.13538833484436386,3309,722,0.2181928074947114,3309,59,0.01783016016923542
36047057100,Brooklyn,3923,298,0.07596227377007392,3923,261,0.06653071628855468,3923,159,0.04053020647463676
36047057200,Brooklyn,5501,1876,0.34102890383566625,5501,1238,0.2250499909107435,5501,34,0.00618069441919651
36047057300,Brooklyn,2707,191,0.07055781307720724,2720,263,0.09669117647058824,2720,260,0.09558823529411764
36047057400,Brooklyn,2647,305,0.11522478277295051,2647,231,0.08726860596902153,2647,183,0.0691348696637703
36047057500,Brooklyn,4497,470,0.10451412052479431,4572,155,0.03390201224846894,4572,445,0.097331583552056
36047057600,Brooklyn,2649,589,0.22234805587013967,2649,171,0.06455266138165346,2649,170,0.0641751604379011
36047057800,Brooklyn,2856,343,0.12009803921568628,2923,407,0.13924050632911392,2923,102,0.034895655148819704
36047057901,Brooklyn,1506,339,0.2250996015936255,1512,137,0.09060846560846561,1512,116,0.07671957671957672
36047057902,Brooklyn,0,0,,0,0,,0,0,
36047058000,Brooklyn,3008,839,0.2789228723404255,3008,480,0.1595744680851064,3008,210,0.06981382978723404
36047058200,Brooklyn,2585,429,0.16595744680851063,2585,229,0.0885880077369439,2585,208,0.0804642166344294
36047058400,Brooklyn,3588,562,0.15663322185061315,3588,231,0.06438127090301003,3588,155,0.04319955406911929
36047058600,Brooklyn,2264,747,0.3299469964664311,2256,196,0.08687943262411348,2256,125,0.05540780141843971
36047058800,Brooklyn,3539,382,0.10794009607233682,3539,563,0.15908448714326082,3539,160,0.04521051144391071
36047058901,Brooklyn,2103,244,0.11602472658107466,2103,184,0.08749405611031859,2103,143,0.06799809795530196
36047058902,Brooklyn,0,0,,0,0,,0,0,
36047059000,Brooklyn,1903,222,0.11665790856542302,1903,183,0.09616395165528113,1903,214,0.11245401996847083
36047059100,Brooklyn,3952,200,0.05060728744939271,3952,256,0.06477732793522267,3952,405,0.10247975708502025
36047059200,Brooklyn,3747,747,0.19935948759007205,3747,605,0.16146250333600212,3747,74,0.01974913263944489
36047059300,Brooklyn,2669,414,0.1551142750093668,2669,266,0.09966279505432746,2669,63,0.023604346197077557
36047059402,Brooklyn,5713,491,0.08594433747593208,5713,469,0.08209347103098197,5713,172,0.030106774024155434
36047059403,Brooklyn,3062,283,0.09242325277596342,3062,508,0.1659046374918354,3062,85,0.02775963422599608
36047059404,Brooklyn,3934,294,0.07473309608540925,3934,398,0.10116929334011185,3934,481,0.12226741230299949
36047059600,Brooklyn,2261,277,0.12251216275984078,2261,387,0.17116320212295444,2261,257,0.11366651923927466
36047059800,Brooklyn,3212,297,0.09246575342465753,3212,595,0.18524283935242838,3212,95,0.029576587795765878
36047060000,Brooklyn,6451,1027,0.15920012401178113,6451,625,0.09688420399937994,6451,161,0.02495737095024027
36047060600,Brooklyn,2790,411,0.14731182795698924,2790,314,0.11254480286738351,2790,137,0.04910394265232975
36047060800,Brooklyn,3443,511,0.1484170781295382,3443,568,0.16497240778390937,3443,296,0.08597153645076967
36047061002,Brooklyn,4696,648,0.13798977853492334,4681,755,0.16129032258064516,4681,334,0.07135227515488143
36047061003,Brooklyn,2009,777,0.3867595818815331,2025,194,0.09580246913580247,2025,226,0.11160493827160493
36047061004,Brooklyn,5278,1155,0.21883289124668434,5278,1390,0.2633573323228496,5278,340,0.06441834028040924
36047061200,Brooklyn,1105,84,0.0760180995475113,1118,122,0.10912343470483005,1118,12,0.01073345259391771
36047061600,Brooklyn,1310,29,0.022137404580152672,1310,186,0.14198473282442747,1310,8,0.0061068702290076335
36047062000,Brooklyn,1516,25,0.016490765171503958,1516,200,0.13192612137203166,1516,6,0.00395778364116095
36047062200,Brooklyn,2670,708,0.2651685393258427,2670,392,0.14681647940074907,2670,191,0.07153558052434457
36047062600,Brooklyn,3046,610,0.20026263952724885,3046,435,0.1428102429415627,3046,64,0.021011162179908074
36047062800,Brooklyn,4838,283,0.058495245969408846,4838,585,0.12091773460107483,4838,38,0.007854485324514262
36047063200,Brooklyn,1409,95,0.06742370475514549,1409,280,0.198722498225692,1409,0,0.0
36047063600,Brooklyn,1093,43,0.039341262580054895,1093,105,0.09606587374199452,1093,12,0.010978956999085087
36047063800,Brooklyn,1882,124,0.06588735387885228,1882,170,0.09032943676939426,1882,62,0.03294367693942614
36047064000,Brooklyn,1327,89,0.06706857573474001,1317,76,0.05770690964312832,1317,64,0.04859529233105543
36047064200,Brooklyn,2277,601,0.2639437856829161,2263,282,0.12461334511710119,2263,98,0.04330534688466637
36047064400,Brooklyn,2166,531,0.2451523545706371,2159,205,0.09495136637332098,2159,17,0.007874015748031496
36047064600,Brooklyn,2154,201,0.09331476323119778,2154,191,0.08867223769730734,2154,67,0.031104921077065924
36047064800,Brooklyn,1828,133,0.07275711159737418,1828,258,0.14113785557986872,1828,27,0.01477024070021882
36047065000,Brooklyn,1286,138,0.10730948678071539,1286,364,0.28304821150855364,1286,24,0.01866251944012442
36047065200,Brooklyn,1121,21,0.01873327386262266,1121,179,0.15967885816235505,1121,41,0.036574487065120426
36047065400,Brooklyn,1654,38,0.022974607013301087,1648,277,0.16808252427184467,1648,4,0.0024271844660194173
36047065600,Brooklyn,1675,72,0.04298507462686567,1675,141,0.08417910447761194,1675,46,0.02746268656716418
36047065800,Brooklyn,1756,288,0.16400911161731208,1756,195,0.11104783599088838,1756,30,0.017084282460136675
36047066000,Brooklyn,1893,143,0.07554146856840993,1893,96,0.05071315372424723,1893,103,0.054410987849973586
36047066200,Brooklyn,1159,181,0.15616911130284727,1159,263,0.2269197584124245,1159,88,0.07592752372735116
36047066600,Brooklyn,0,0,,0,0,,0,0,
36047067000,Brooklyn,2486,361,0.14521319388576026,2486,369,0.14843121480289623,2486,51,0.020514883346741754
36047067200,Brooklyn,1389,30,0.02159827213822894,1389,79,0.05687544996400288,1389,41,0.029517638588912886
36047067400,Brooklyn,1891,151,0.07985193019566367,1909,239,0.1251964379256155,1909,40,0.020953378732320588
36047067600,Brooklyn,1491,112,0.07511737089201878,1510,213,0.14105960264900663,1510,72,0.04768211920529802
36047067800,Brooklyn,2569,490,0.1907356948228883,2569,367,0.14285714285714285,2569,240,0.09342156481121058
36047068000,Brooklyn,1759,101,0.05741898806139852,1759,123,0.06992609437180217,1759,112,0.06367254121660035
36047068200,Brooklyn,2907,126,0.043343653250773995,2907,257,0.08840729274165807,2907,94,0.03233574131406949
36047068600,Brooklyn,1649,71,0.0430563978168587,1649,235,0.14251061249241964,1649,53,0.03214069132807762
36047068800,Brooklyn,1584,47,0.029671717171717172,1584,170,0.10732323232323232,1584,21,0.013257575757575758
36047069000,Brooklyn,1668,201,0.12050359712230216,1664,182,0.109375,1664,141,0.08473557692307693
36047069200,Brooklyn,2293,131,0.057130396860008724,2301,370,0.16079965232507606,2301,88,0.03824424163407214
36047069601,Brooklyn,3434,193,0.05620267909143856,3434,410,0.11939429237041352,3434,112,0.032615026208503206
36047069602,Brooklyn,5844,212,0.03627652292950034,5844,655,0.1120807665982204,5844,340,0.05817932922655715
36047069800,Brooklyn,1337,47,0.035153328347045626,1337,178,0.13313388182498131,1337,58,0.04338070306656694
